gene_id	GHC.006.output.filtered.bam	GHC.017.output.filtered.bam	GHC.022.output.filtered.bam	GHC.025.output.filtered.bam	JHC.001.output.filtered.bam	JHC.005.output.filtered.bam	SGH.003.output.filtered.bam	SGH.006.output.filtered.bam	SGH.007.output.filtered.bam	UHC.020.output.filtered.bam
PVP01_0604700	250	885	136	410	482	775	601	979	919	1199
PVP01_0906200	15	51	10	29	11	29	42	96	46	20
PVP01_0708300	21	7	9	2	9	30	15	53	28	16
PVP01_1441700	388	1682	185	1106	948	1424	891	1463	1230	557
PVP01_1011800	837	2304	128	3321	2118	2325	2163	1207	1874	789
PVP01_0804200	7	15	6	7	6	18	21	50	32	9
PVP01_0006970	0	0	0	0	0	0	0	0	0	0
PVP01_1432900	114	331	49	333	215	349	230	288	230	408
PVP01_0007040	0	0	0	0	0	0	0	0	0	0
PVP01_0934600	287	862	69	652	464	608	576	377	778	430
PVP01_0701400	148	421	34	436	386	271	260	109	317	200
PVP01_0318100	28	218	28	129	61	160	123	254	140	43
PVP01_1019000	58	281	28	154	94	148	135	244	260	194
PVP01_0606200	139	738	38	415	333	456	324	277	434	236
PVP01_1449700	11	23	3	7	8	13	20	60	8	12
PVP01_0008020	0	0	0	0	0	0	0	0	0	0
PVP01_0918600	13	46	9	9	20	52	19	81	28	15
PVP01_0726200	135	21	75	14	133	97	31	92	140	1524
PVP01_1321400	0	0	0	0	0	0	0	0	0	0
PVP01_1337400	93	330	45	229	206	268	205	264	329	379
PVP01_1457700	88	127	45	32	51	183	102	49	288	314
PVP01_1007900	54	139	18	76	80	122	94	118	130	93
PVP01_0919400	129	404	32	282	206	288	285	209	223	119
PVP01_1105700	653	2468	182	1653	1539	2380	1278	1374	1555	824
PVP01_1408900	216	919	19	959	490	472	539	450	494	128
PVP01_0528900	15	51	18	12	18	38	33	139	20	16
PVP01_0732500	25	59	23	12	26	125	8	190	38	122
PVP01_0001510	0	0	0	0	0	0	0	0	0	0
PVP01_1431900	15	77	2	119	74	74	34	20	45	14
PVP01_1217000	244	1008	79	746	746	874	508	441	630	408
PVP01_0924400	38	91	35	38	56	106	59	395	59	55
PVP01_0801800	389	1888	185	1109	1351	2189	604	172	1164	897
PVP01_0006780	0	0	0	0	0	0	0	0	0	0
PVP01_0006660	0	0	0	0	0	0	0	0	0	0
PVP01_1234900	548	2471	156	2038	1731	4574	1684	1128	1974	4470
PVP01_0825000	70	170	18	115	81	136	48	34	81	77
PVP01_0303900	74	31	29	12	39	62	17	108	49	314
PVP01_0007330	0	0	0	0	0	0	0	0	0	0
PVP01_1254800	76	106	18	53	34	198	56	255	28	363
PVP01_0010580	0	0	0	0	0	0	0	0	0	0
PVP01_0111600	69	231	37	124	160	153	151	389	215	88
PVP01_1418900	8	28	7	3	12	11	6	54	14	44
PVP01_0002580	0	0	0	0	0	0	0	0	0	0
PVP01_0005450	0	0	0	0	0	0	0	0	0	0
PVP01_0929900	108	853	45	494	475	879	236	266	398	214
PVP01_1007250	15	63	3	36	28	26	28	12	60	28
PVP01_0009190	0	0	0	0	0	0	0	0	0	0
PVP01_1207100	77	76	27	17	43	86	56	150	54	354
PVP01_0738800	0	0	0	0	0	0	0	0	0	0
PVP01_1328800	149	230	65	171	126	349	181	381	264	414
PVP01_1315800	186	664	85	477	289	691	406	773	614	708
PVP01_0309300	218	459	58	425	341	300	449	525	489	283
PVP01_1253600	240	745	80	545	336	710	456	511	630	466
PVP01_0001790	0	0	0	0	0	0	0	0	0	0
PVP01_1251300	83	85	34	41	39	129	32	299	37	104
PVP01_1341700	88	200	33	123	111	210	151	321	158	92
PVP01_MIT03100	1	1	2	0	0	2	1	4	2	0
PVP01_1214900	11	20	24	13	13	35	20	249	24	60
PVP01_1330100	2	3	3	4	5	8	5	29	5	4
PVP01_1108300	63	143	23	84	58	166	165	153	158	147
PVP01_0213600	187	585	82	501	247	581	402	626	370	975
PVP01_1330600	39	20	16	18	22	36	35	73	56	83
PVP01_0103300	14	54	7	6	1	16	22	31	16	26
PVP01_0304700	146	55	132	23	103	157	37	724	144	912
PVP01_1466700	29	91	37	37	22	120	74	227	52	153
PVP01_1112100	49	173	13	144	85	112	107	171	105	49
PVP01_0206200	45	93	37	64	57	177	64	306	69	484
PVP01_1258700	80	200	38	100	89	142	134	420	133	150
PVP01_0001620	0	0	0	0	0	0	0	0	0	0
PVP01_0003510	0	0	0	0	0	0	0	0	0	0
PVP01_0837000	35	42	24	12	21	108	19	571	29	71
PVP01_1414000	305	1067	118	661	540	857	599	748	684	581
PVP01_0000040	0	0	0	0	0	0	0	0	0	0
PVP01_0207400	262	2129	120	1253	1370	1765	866	860	1607	1749
PVP01_0931100	9	33	2	29	20	21	21	14	30	14
PVP01_0008470	0	0	0	0	0	0	0	0	0	0
PVP01_1104200	143	785	53	433	544	714	348	453	485	423
PVP01_0622100	21	11	15	1	7	30	5	141	13	56
PVP01_1421600	23	20	13	1	11	55	6	46	6	326
PVP01_1263400	484	1867	122	1381	850	1948	1084	683	1493	721
PVP01_0940300	59	12	36	10	32	100	4	317	19	897
PVP01_1309700	37	22	36	12	14	65	22	393	26	47
PVP01_1448300	39	85	9	69	87	59	97	172	101	25
PVP01_1257600	166	409	50	197	174	457	202	347	248	204
PVP01_1331200	50	274	14	198	139	152	77	159	110	65
PVP01_0000510	0	0	0	0	0	0	0	0	0	0
PVP01_1307500	378	1294	179	809	522	1192	878	498	1146	1167
PVP01_0002680	0	0	0	0	0	0	0	0	0	0
PVP01_0005830	0	0	0	0	0	0	0	0	0	0
PVP01_1446900	116	510	64	335	158	416	243	469	319	245
PVP01_1244500	466	1203	161	1420	1128	1113	756	734	841	1902
PVP01_0417200	113	420	56	524	264	743	226	465	328	649
PVP01_0712400	277	873	69	811	603	928	673	584	670	505
PVP01_0817500	614	1771	179	1393	1121	1394	1025	1186	1190	1417
PVP01_0936000	61	310	40	185	151	326	188	348	253	128
PVP01_0727100	3	3	8	1	1	7	0	73	1	8
PVP01_1338300	76	312	41	151	124	344	203	173	307	173
PVP01_0922900	130	300	23	175	208	388	266	160	287	131
PVP01_0309000	22	39	18	24	41	54	29	325	34	18
PVP01_1406400	242	756	61	836	474	663	560	392	564	315
PVP01_0404200	77	376	27	211	184	239	187	175	235	130
PVP01_1405200	32	68	21	52	53	101	42	58	83	52
PVP01_0527100	54	141	26	69	60	88	92	283	108	46
PVP01_0620300	300	556	285	366	411	1486	227	152	419	6243
PVP01_1342200	146	602	78	351	361	488	342	534	407	274
PVP01_0010650	0	0	0	0	0	0	0	0	0	0
PVP01_1468100	10	25	13	19	13	46	25	141	16	12
PVP01_1462700	152	677	67	412	397	473	375	407	568	579
PVP01_0516000	16	8	8	14	10	21	21	140	13	39
PVP01_0912600	25	29	17	15	26	61	24	180	35	117
PVP01_0009970	0	0	0	0	0	0	0	0	0	0
PVP01_0010460	0	0	0	0	0	0	0	0	0	0
PVP01_1033900	0	0	0	0	0	0	0	0	0	0
PVP01_0117600	384	2424	130	1147	1533	1556	628	479	1125	647
PVP01_0300100	22	156	15	56	58	154	37	30	65	50
PVP01_0312200	0	0	0	0	0	0	0	0	0	0
PVP01_0908600	106	398	56	330	243	316	250	494	265	160
PVP01_0220700	0	0	0	0	0	0	0	0	0	0
PVP01_0007920	0	0	0	0	0	0	0	0	0	0
PVP01_1137300	13	9	6	6	12	14	14	28	10	14
PVP01_0942600	81	280	17	209	183	162	169	146	140	100
PVP01_1237000	30	194	7	196	101	161	89	117	100	44
PVP01_1033700	0	0	0	0	0	0	0	0	0	0
PVP01_0732100	9	12	5	1	7	18	7	75	5	21
PVP01_0000060	0	0	0	0	0	0	0	0	0	0
PVP01_0109200	54	135	9	54	88	112	112	124	90	73
PVP01_0302900	50	166	34	24	40	120	55	189	48	212
PVP01_0008360	0	0	0	0	0	0	0	0	0	0
PVP01_0736700	0	0	0	0	0	0	0	0	0	0
PVP01_0724400	223	346	45	211	358	514	309	194	337	428
PVP01_1331000	75	367	26	154	162	268	164	209	211	161
PVP01_0002460	0	0	0	0	0	0	0	0	0	0
PVP01_0919100	89	304	47	203	201	303	198	306	304	368
PVP01_0616400	96	398	32	244	239	363	182	254	233	222
PVP01_0303400	488	2329	140	1452	1282	2272	996	1323	1341	771
PVP01_1143300	394	2046	122	1506	1057	1448	1171	1133	1362	1242
PVP01_1453500	490	1072	111	1065	843	1028	923	630	1202	607
PVP01_1004300	0	1	3	1	1	5	3	6	1	1
PVP01_1273400	0	0	0	0	0	0	0	0	0	0
PVP01_0610700	1145	4409	324	3639	3263	5965	2727	1817	2663	4130
PVP01_0308000	59	190	52	102	95	184	115	394	188	179
PVP01_1008500	93	571	22	195	142	413	249	173	255	132
PVP01_0534400	0	0	0	0	0	0	0	0	0	0
PVP01_0005010	0	0	0	0	0	0	0	0	0	0
PVP01_1200700	12	22	10	9	5	28	7	10	17	4
PVP01_1266500	50	65	25	47	27	53	34	149	72	145
PVP01_MIT01200	729	202	58	236	154	175	574	765	289	196
PVP01_0001880	0	0	0	0	0	0	0	0	0	0
PVP01_0200100	5	24	2	7	10	41	8	16	8	7
PVP01_1255700	111	539	32	243	247	376	276	210	330	295
PVP01_1433000	74	162	19	100	106	88	64	81	121	381
PVP01_1025400	29	141	13	139	89	95	90	155	37	201
PVP01_1101800	8	6	1	7	7	7	6	19	10	4
PVP01_0006520	0	0	0	0	0	0	0	0	0	0
PVP01_1274600	0	0	0	0	0	0	0	0	0	0
PVP01_0519700	102	448	66	404	241	518	229	339	253	210
PVP01_0001660	0	0	0	0	0	0	0	0	0	0
PVP01_0318300	8	11	2	3	4	34	5	96	9	16
PVP01_0309500	8	41	4	30	34	34	34	46	32	16
PVP01_0809900	645	2158	212	1857	1507	2159	1305	1057	1376	1059
PVP01_0501200	23	111	8	50	64	72	27	18	36	82
PVP01_1016300	92	292	54	167	209	220	146	304	214	171
PVP01_0006820	0	0	0	0	0	0	0	0	0	0
PVP01_0724600	168	288	111	187	182	357	145	930	258	386
PVP01_1333900	30	53	21	23	16	34	55	175	99	86
PVP01_0917400	53	94	33	13	42	101	52	302	90	133
PVP01_1412500	197	605	40	493	446	1052	566	300	545	1696
PVP01_1136000	8	11	2	5	3	15	15	100	16	14
PVP01_1433900	48	58	31	38	32	124	51	231	53	74
PVP01_0002280	0	0	0	0	0	0	0	0	0	0
PVP01_1011200	71	484	16	291	248	357	207	150	237	76
PVP01_0313800	546	1964	232	1198	1301	1595	1266	2465	1401	904
PVP01_1436600	7	51	2	30	18	19	32	23	26	11
PVP01_0622500	59	241	48	62	120	223	84	228	179	204
PVP01_0305100	147	467	98	384	300	513	287	784	357	506
PVP01_0115700	30	63	26	50	33	106	79	123	100	288
PVP01_1403900	76	132	15	75	181	433	192	67	300	35
PVP01_0214800	180	469	98	322	327	437	308	872	417	333
PVP01_1017800	14	75	10	29	37	44	31	112	23	14
PVP01_1010700	195	645	21	778	377	360	650	474	410	126
PVP01_0007030	0	0	0	0	0	0	0	0	0	0
PVP01_1337700	41	97	31	37	36	116	72	200	53	300
PVP01_0410800	251	932	110	812	641	891	294	506	453	1778
PVP01_0114000	77	501	42	405	351	328	289	393	383	174
PVP01_1140200	56	7	69	7	34	100	11	240	46	703
PVP01_0916450	19	75	6	12	16	42	29	27	15	60
PVP01_0620100	176	219	68	116	170	271	182	367	343	503
PVP01_1148500	0	0	0	0	0	0	0	0	0	0
PVP01_1024800	21	22	26	2	7	43	11	225	16	21
PVP01_0109000	10	57	17	32	39	44	33	191	39	13
PVP01_1320200	59	63	31	28	53	82	63	299	79	137
PVP01_0005520	0	0	0	0	0	0	0	0	0	0
PVP01_0533500	0	0	0	0	0	0	0	0	0	0
PVP01_1435000	32	33	9	13	8	41	62	34	22	42
PVP01_1270600	26	94	8	27	18	65	24	20	30	42
PVP01_1102800	459	1212	174	914	884	1056	756	942	985	1072
PVP01_0827900	71	117	10	150	74	82	114	164	84	53
PVP01_0730800	155	750	80	330	512	523	361	698	465	210
PVP01_1329200	105	437	33	462	263	456	291	277	263	100
PVP01_0412100	73	59	60	74	107	107	64	346	92	399
PVP01_0527700	117	858	39	324	302	774	230	316	453	777
PVP01_1117300	66	235	44	181	153	345	142	134	227	280
PVP01_1457100	557	968	349	505	433	1567	946	210	1879	1934
PVP01_1341800	61	138	18	131	99	115	136	190	145	125
PVP01_1313800	231	1159	62	698	464	675	398	601	519	439
PVP01_0103200	443	1469	153	1081	564	1264	840	785	1178	1137
PVP01_0735200	7	0	0	3	31	17	6	0	0	2
PVP01_0726300	261	25	167	17	175	178	27	131	176	3408
PVP01_0107500	53	61	43	16	30	85	47	453	89	105
PVP01_0737800	0	0	0	0	0	0	0	0	0	0
PVP01_0924800	263	1164	47	689	730	403	515	428	559	329
PVP01_0528300	52	65	19	33	47	53	54	174	76	130
PVP01_MIT01000	0	0	0	1	0	0	0	1	0	1
PVP01_0003150	0	0	0	0	0	0	0	0	0	0
PVP01_0605300	10	9	9	12	5	34	5	100	6	26
PVP01_1424400	231	654	78	395	390	682	410	293	709	410
PVP01_0010360	0	0	0	0	0	0	0	0	0	0
PVP01_0915400	33	26	29	5	11	84	29	308	28	114
PVP01_0003020	0	0	0	0	0	0	0	0	0	0
PVP01_1225800	83	80	31	45	46	86	73	100	95	316
PVP01_1031200	188	1674	87	454	1343	1687	399	420	1004	618
PVP01_0503000	6	6	13	2	0	18	11	61	3	7
PVP01_0418800	8245	22958	1374	44189	25180	48671	24476	8874	17755	25189
PVP01_0001520	0	0	0	0	0	0	0	0	0	0
PVP01_1407400	621	2185	250	1610	1476	2555	1216	991	1710	1418
PVP01_1332100	31	27	18	25	11	40	38	160	16	38
PVP01_0008440	0	0	0	0	0	0	0	0	0	0
PVP01_0830200	31	20	16	12	23	44	5	131	29	143
PVP01_0945100	0	0	0	0	0	0	0	0	0	0
PVP01_1214700	12	34	9	12	17	31	23	51	33	53
PVP01_1102400	79	304	26	128	112	275	188	281	227	92
PVP01_0920700	41	120	14	95	65	77	54	141	60	42
PVP01_1468600	128	388	44	275	251	373	322	225	289	413
PVP01_1265000	121	570	22	418	622	370	461	239	579	179
PVP01_0714600	144	624	48	355	332	390	352	334	346	286
PVP01_0004220	0	0	0	0	0	0	0	0	0	0
PVP01_0710300	20	100	14	56	58	141	61	105	69	310
PVP01_0006350	0	0	0	0	0	0	0	0	0	0
PVP01_0733300	90	6	33	0	52	43	4	113	21	825
PVP01_1411600	44	138	25	125	80	167	107	101	107	50
PVP01_1264000	43	45	48	14	22	115	22	612	33	40
PVP01_0002910	0	0	0	0	0	0	0	0	0	0
PVP01_1201000	38	278	29	216	198	514	75	66	152	372
PVP01_0416600	61	344	24	147	230	125	105	215	153	106
PVP01_0501300	51	172	13	141	60	193	149	24	97	84
PVP01_1219400	22	96	7	67	34	41	39	116	57	20
PVP01_1420900	27	69	22	45	53	113	43	37	81	240
PVP01_1433400	22	82	18	39	38	71	46	113	60	38
PVP01_0311000	15	39	6	50	29	24	32	75	29	23
PVP01_0916500	35	39	9	8	12	44	24	57	13	75
PVP01_1447100	348	3105	131	1554	1970	2140	1481	1325	1866	1204
PVP01_1453000	12	10	16	4	12	21	8	95	6	147
PVP01_0535100	0	0	0	0	0	0	0	0	0	0
PVP01_0833900	43	52	11	35	37	78	91	116	46	109
PVP01_0602300	37	194	17	69	55	228	71	121	118	176
PVP01_1405000	208	921	59	417	510	686	236	174	444	260
PVP01_0604400	2	3	4	1	2	15	5	100	4	3
PVP01_0500500	25	194	14	147	118	125	80	45	105	19
PVP01_1008700	38	68	21	44	39	77	44	110	79	356
PVP01_0006030	0	0	0	0	0	0	0	0	0	0
PVP01_1204400	89	153	29	115	106	304	153	146	207	152
PVP01_1134800	150	670	60	365	298	334	224	347	309	621
PVP01_1011400	19	94	11	20	48	60	61	67	64	31
PVP01_0914000	3	6	5	2	2	9	7	72	2	10
PVP01_0800100	164	326	32	62	197	361	326	196	425	362
PVP01_0105100	23	35	11	21	17	83	29	118	41	101
PVP01_0830500	132	789	94	648	478	1374	356	234	537	562
PVP01_0921200	411	1802	157	988	970	1355	797	1440	1037	701
PVP01_1464600	19	54	20	17	17	45	14	267	14	41
PVP01_1327500	89	357	34	155	128	298	201	274	232	380
PVP01_1141900	335	1183	102	1096	745	1210	628	672	811	606
PVP01_0009070	0	0	0	0	0	0	0	0	0	0
PVP01_0001800	0	0	0	0	0	0	0	0	0	0
PVP01_1135000	86	563	35	262	303	365	228	265	364	275
PVP01_1227200	13	23	14	3	8	25	10	138	27	26
PVP01_0815200	252	1246	109	556	674	996	526	299	986	1254
PVP01_1446100	26	37	22	18	28	41	30	253	34	46
PVP01_0000010	0	0	0	0	0	0	0	0	0	0
PVP01_1248500	72	344	25	377	160	323	177	130	209	82
PVP01_1447200	278	2533	93	1284	1753	2029	1190	957	1685	1018
PVP01_1317900	102	154	38	90	116	97	155	268	185	177
PVP01_1307000	5	40	11	38	26	48	28	77	20	22
PVP01_0000780	0	0	0	0	0	0	0	0	0	0
PVP01_1231100	24	29	16	11	17	52	21	167	51	60
PVP01_0814500	25	139	16	104	76	86	91	82	84	37
PVP01_1320700	45	147	25	99	83	156	67	89	77	282
PVP01_0522200	253	651	72	457	526	3428	374	107	704	2037
PVP01_1446800	57	161	45	117	64	150	93	343	141	76
PVP01_0718100	6	14	5	4	7	21	8	68	18	12
PVP01_0202000	25	88	22	17	306	559	46	130	85	166
PVP01_1243000	5	8	7	0	9	13	8	45	19	16
PVP01_0003250	0	0	0	0	0	0	0	0	0	0
PVP01_0811700	30	16	31	24	12	51	32	146	18	55
PVP01_1325400	35	184	25	125	105	127	128	282	140	127
PVP01_1333400	54	235	44	100	83	293	91	219	106	383
PVP01_1137900	18	35	17	28	22	40	27	142	21	50
PVP01_1136100	75	191	32	190	127	106	154	325	138	349
PVP01_1458700	75	250	32	236	117	169	128	245	161	72
PVP01_0411600	106	244	43	266	261	364	160	170	220	404
PVP01_1231800	8	3	7	1	2	10	0	129	2	2
PVP01_1217300	40	97	22	63	67	128	74	116	150	86
PVP01_0002640	0	0	0	0	0	0	0	0	0	0
PVP01_1136600	5	10	0	2	10	1	3	3	6	4
PVP01_0947200	0	0	0	0	0	0	0	0	0	0
PVP01_1453900	279	1076	123	781	746	949	658	1007	859	827
PVP01_0003690	0	0	0	0	0	0	0	0	0	0
PVP01_0108300	3	15	9	10	8	15	12	40	8	8
PVP01_1238600	6	11	3	5	7	9	14	137	10	13
PVP01_0001540	0	0	0	0	0	0	0	0	0	0
PVP01_0923700	325	1207	147	1033	885	974	675	1027	538	1364
PVP01_1467000	120	30	16	20	59	145	41	136	25	959
PVP01_0002850	0	0	0	0	0	0	0	0	0	0
PVP01_0625000	0	0	0	0	0	0	0	0	0	0
PVP01_1274500	0	0	0	0	0	0	0	0	0	0
PVP01_API01000	0	0	0	0	0	0	0	0	0	0
PVP01_1471300	14	12	17	13	15	183	27	16	12	439
PVP01_MIT03400	10207	2164	672	2544	1533	3898	4776	7231	4139	2014
PVP01_1130300	71	155	52	82	156	156	92	330	112	832
PVP01_1221800	72	87	42	51	54	129	74	387	83	196
PVP01_0818000	920	2827	129	4217	2710	2228	2595	1396	2082	733
PVP01_1449300	4	14	2	1	8	2	7	0	5	1
PVP01_1034900	0	0	0	0	0	0	0	0	0	0
PVP01_0300500	32	212	32	134	93	246	92	107	145	87
PVP01_1141100	209	639	61	679	485	510	475	714	503	259
PVP01_0008970	0	0	0	0	0	0	0	0	0	0
PVP01_1131800	12	54	3	32	26	50	50	66	37	56
PVP01_1227300	23	78	26	7	23	89	24	279	43	61
PVP01_0820000	195	608	80	448	424	1208	266	343	542	588
PVP01_0800800	3	4	1	0	3	8	4	2	8	3
PVP01_0003350	0	0	0	0	0	0	0	0	0	0
PVP01_1005200	8	24	0	11	2	8	12	8	5	3
PVP01_0005470	0	0	0	0	0	0	0	0	0	0
PVP01_1319000	35	28	19	34	16	49	31	201	43	58
PVP01_0517700	6	14	2	8	24	20	3	6	6	4
PVP01_0528200	49	39	38	23	27	107	47	262	42	146
PVP01_0315700	14	7	5	6	6	25	9	76	7	8
PVP01_0107800	23	41	19	14	22	45	19	123	43	41
PVP01_0403900	103	452	30	312	212	384	234	215	299	156
PVP01_0506400	139	552	31	478	300	412	335	407	435	302
PVP01_0307500	27	99	24	61	52	123	76	225	71	77
PVP01_1111800	32	35	17	15	16	27	34	70	15	60
PVP01_0927800	12	11	5	3	3	15	6	81	10	15
PVP01_0802800	69	158	43	52	54	163	161	331	92	101
PVP01_0718800	162	469	72	539	370	459	369	718	309	455
PVP01_0003550	0	0	0	0	0	0	0	0	0	0
PVP01_1345700	349	1034	110	1098	740	879	742	479	807	474
PVP01_1325500	74	562	54	101	168	409	120	364	199	481
PVP01_0829800	111	562	42	336	248	503	189	397	246	436
PVP01_0102700	30	89	20	49	39	94	51	93	61	217
PVP01_1128800	156	643	54	517	354	438	454	230	656	294
PVP01_0712300	253	1003	54	950	719	872	729	610	795	415
PVP01_0943500	33	108	14	15	120	215	40	33	91	28
PVP01_0721500	31	9	17	4	15	20	9	71	33	210
PVP01_0940200	402	1394	97	796	768	1074	753	464	1033	1230
PVP01_0904600	335	1773	136	1566	1047	1447	796	1035	843	568
PVP01_0915500	37	33	25	11	30	89	19	352	20	171
PVP01_0702400	27	112	20	35	38	86	54	107	75	56
PVP01_0120300	0	0	0	0	0	0	0	0	0	0
PVP01_1458100	70	158	28	100	62	162	122	217	137	92
PVP01_1028400	46	131	9	89	88	154	81	51	125	77
PVP01_1445200	39	125	20	78	83	79	52	91	102	185
PVP01_0906800	61	271	22	246	132	288	143	157	186	100
PVP01_1127500	124	322	39	144	235	283	155	196	227	276
PVP01_1035900	0	0	0	0	0	0	0	0	0	0
PVP01_0316900	92	465	39	266	188	277	197	306	271	183
PVP01_1457800	114	183	46	39	60	194	158	151	356	388
PVP01_0000530	0	0	0	0	0	0	0	0	0	0
PVP01_0833200	21	26	8	13	12	25	27	89	30	16
PVP01_0009090	0	0	0	0	0	0	0	0	0	0
PVP01_0717600	31	19	35	5	21	62	17	124	47	347
PVP01_1021300	24	60	14	36	25	54	30	124	32	58
PVP01_0009660	0	0	0	0	0	0	0	0	0	0
PVP01_0005330	0	0	0	0	0	0	0	0	0	0
PVP01_0308300	126	342	65	172	136	317	199	656	368	250
PVP01_0004570	0	0	0	0	0	0	0	0	0	0
PVP01_0414800	72	213	31	218	163	109	109	140	208	403
PVP01_1023800	95	424	69	260	352	457	299	373	291	278
PVP01_1409000	29	180	17	104	74	128	102	87	121	47
PVP01_1032400	22	93	8	18	45	71	90	26	135	18
PVP01_0828900	202	640	49	517	254	533	467	388	542	265
PVP01_0801500	11	15	4	14	25	25	9	24	13	48
PVP01_1448500	144	617	56	570	447	705	314	298	458	812
PVP01_1008000	38	137	8	87	65	83	92	61	110	40
PVP01_0001670	0	0	0	0	0	0	0	0	0	0
PVP01_1261700	54	177	32	138	102	208	135	143	140	194
PVP01_1025600	68	280	28	189	193	213	188	181	289	107
PVP01_1467800	27	112	12	67	79	101	43	91	115	58
PVP01_1023100	4	6	3	1	3	6	3	28	5	25
PVP01_0927500	107	630	43	480	351	481	264	418	394	196
PVP01_0941100	22	16	11	17	13	16	19	53	22	42
PVP01_1215500	103	258	38	296	341	381	258	211	277	180
PVP01_0009900	0	0	0	0	0	0	0	0	0	0
PVP01_0008570	0	0	0	0	0	0	0	0	0	0
PVP01_1347400	0	0	0	0	0	0	0	0	0	0
PVP01_1469100	20	2	15	0	22	20	0	9	10	364
PVP01_0001860	0	0	0	0	0	0	0	0	0	0
PVP01_0402000	15	52	16	17	63	82	13	31	31	7
PVP01_1322700	150	573	86	510	522	574	448	724	456	364
PVP01_1455300	334	1199	132	938	743	1280	661	594	968	1005
PVP01_1302800	42	32	8	24	23	67	33	127	34	90
PVP01_1231500	18	70	21	50	44	104	29	138	63	96
PVP01_1319600	84	41	36	19	54	102	28	352	31	157
PVP01_1466400	67	62	31	9	35	97	27	204	101	247
PVP01_1407900	62	53	36	30	45	97	38	47	107	300
PVP01_0000640	0	0	0	0	0	0	0	0	0	0
PVP01_0005110	0	0	0	0	0	0	0	0	0	0
PVP01_0005650	0	0	0	0	0	0	0	0	0	0
PVP01_1317800	34	67	13	25	59	72	47	108	99	25
PVP01_1119400	195	635	59	566	406	570	319	311	593	289
PVP01_1019300	107	358	27	174	148	300	191	252	326	246
PVP01_1438100	49	62	17	27	27	61	26	63	51	134
PVP01_0511700	79	245	16	229	258	252	237	289	182	103
PVP01_0116600	105	344	81	244	217	452	161	753	176	810
PVP01_0509000	4	6	5	2	1	6	6	34	4	27
PVP01_0808700	50	121	7	100	64	235	84	81	98	119
PVP01_0501000	18	9	6	15	5	20	5	9	2	6
PVP01_1267400	47	190	17	159	106	139	84	117	123	56
PVP01_0004630	0	0	0	0	0	0	0	0	0	0
PVP01_1319100	421	1937	163	1262	1356	1272	970	1096	1487	1200
PVP01_0813500	160	874	73	585	422	781	398	489	494	294
PVP01_1103800	269	972	101	1123	680	1195	670	487	711	576
PVP01_1455900	56	335	11	246	222	247	186	176	196	37
PVP01_0946800	0	0	0	0	0	0	0	0	0	0
PVP01_0105300	133	561	45	357	293	368	290	315	299	319
PVP01_0608700	0	0	1	0	7	61	10	1	4	6
PVP01_1450200	111	284	34	217	205	343	177	224	172	220
PVP01_1117700	118	441	66	283	307	462	211	135	363	475
PVP01_0517500	20	36	15	14	17	26	38	35	58	74
PVP01_1112500	45	19	23	22	19	93	14	167	23	138
PVP01_0009490	0	0	0	0	0	0	0	0	0	0
PVP01_0412000	29	157	17	127	99	107	68	191	96	37
PVP01_0305200	1	2	1	0	0	4	0	22	4	1
PVP01_1144800	165	782	88	469	411	642	412	665	556	229
PVP01_0508300	96	311	49	285	160	402	192	456	246	372
PVP01_0408400	80	375	32	264	291	256	184	277	328	117
PVP01_0830400	140	524	69	418	374	712	216	306	449	317
PVP01_API03600	0	0	0	0	0	0	0	0	0	0
PVP01_0009410	0	0	0	0	0	0	0	0	0	0
PVP01_0947100	0	0	0	0	0	0	0	0	0	0
PVP01_0118200	0	62	1	35	24	133	6	12	20	7
PVP01_0004370	0	0	0	0	0	0	0	0	0	0
PVP01_0316300	42	183	25	134	133	125	124	301	137	87
PVP01_1410200	85	349	36	243	205	272	138	255	147	100
PVP01_0006310	0	0	0	0	0	0	0	0	0	0
PVP01_0000350	0	0	0	0	0	0	0	0	0	0
PVP01_1252700	84	172	30	74	94	175	66	245	94	244
PVP01_0005890	0	0	0	0	0	0	0	0	0	0
PVP01_1412700	144	453	46	300	273	253	236	120	310	244
PVP01_0728300	32	60	15	33	21	91	32	16	70	65
PVP01_0834600	123	457	19	257	423	412	229	274	179	161
PVP01_1023600	42	141	21	139	106	151	94	259	130	126
PVP01_0520000	27	112	8	98	87	159	78	104	92	136
PVP01_0121600	0	0	0	0	0	0	0	0	0	0
PVP01_0112500	3	8	0	0	7	7	3	4	2	1
PVP01_0522100	9	24	1	11	5	11	18	10	17	15
PVP01_1230400	325	1082	60	930	779	469	883	617	703	373
PVP01_0722000	10	10	11	1	6	29	11	92	18	33
PVP01_1402200	57	162	22	78	27	262	109	39	95	713
PVP01_0807800	601	2864	292	925	1133	2211	1140	756	1926	1610
PVP01_0010890	0	0	0	0	0	0	0	0	0	0
PVP01_1105400	145	689	73	471	489	757	249	241	529	1283
PVP01_0422800	0	0	0	0	0	0	0	0	0	0
PVP01_0006260	0	0	0	0	0	0	0	0	0	0
PVP01_0601400	65	291	15	240	215	147	123	230	139	49
PVP01_1213100	12	23	6	13	11	13	6	30	12	19
PVP01_0001560	0	0	0	0	0	0	0	0	0	0
PVP01_1336700	115	468	41	371	196	398	259	263	266	126
PVP01_0905600	96	139	66	83	99	189	103	261	136	460
PVP01_0218300	0	0	0	0	0	0	0	0	0	0
